gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,daily_charges_estimate,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Churn_Real,Churn_Prob,Churn_Pred,tenure_rango,MonthlyCharges_rango,Contract,InternetService
1,0,0,0,7,1,1,75.1,552.95,2.503333333333333,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8055506736686149,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,13,0,1,35.1,446.1,1.1700000000000002,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.7320574767114281,1,13-24,20-40,Month-to-month,DSL
0,0,0,0,30,1,1,90.25,2755.35,3.0083333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.7053957772963225,1,25-36,80-100,Month-to-month,Fiber optic
0,0,0,0,3,1,0,50.4,137.25,1.68,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6846533922484316,1,0-12,40-60,Month-to-month,DSL
1,1,0,0,17,1,1,82.65,1470.05,2.7550000000000003,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.6004816179255966,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,0,56,1,1,106.8,5914.4,3.56,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.49253424785974526,1,49-60,100-120,One year,Fiber optic
1,0,0,0,20,1,1,89.1,1879.25,2.97,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.5124494653322501,1,13-24,80-100,Month-to-month,Fiber optic
0,0,1,0,8,1,1,75.0,658.1,2.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.5382302536770756,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,18,1,1,71.1,1247.75,2.37,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.572445419631686,1,13-24,60-80,Month-to-month,Fiber optic
0,0,1,1,9,0,1,29.95,248.95,0.9983333333333332,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.7067751029912678,1,0-12,20-40,Month-to-month,DSL
0,0,0,0,8,0,1,25.25,186.3,0.8416666666666667,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.5095886503390119,1,0-12,20-40,Month-to-month,DSL
0,0,1,0,42,1,1,99.45,4138.05,3.315,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,1.0,0.6920854798891456,1,37-48,80-100,Month-to-month,Fiber optic
0,1,0,0,32,1,1,81.1,2619.25,2.703333333333333,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.5414552446294905,1,25-36,80-100,Month-to-month,Fiber optic
0,0,0,0,3,1,1,50.5,147.75,1.6833333333333331,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,0.630857331470411,1,0-12,40-60,Month-to-month,DSL
0,0,1,0,22,1,1,85.1,1873.7,2.8366666666666664,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.7673315762359433,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,57,0,1,39.3,2111.45,1.3099999999999998,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1.0,0.5452417222975661,1,49-60,20-40,Month-to-month,DSL
1,0,0,0,5,1,1,53.8,283.95,1.7933333333333332,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.47897096838054465,1,0-12,40-60,Month-to-month,DSL
0,0,0,0,54,1,1,105.4,5643.4,3.5133333333333336,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,1.0,0.3705241605199578,1,49-60,100-120,One year,Fiber optic
1,0,0,0,34,1,0,85.35,2896.6,2.845,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.6510035519581039,1,25-36,80-100,Month-to-month,Fiber optic
0,0,1,0,33,1,1,93.35,3092.0,3.1116666666666664,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.0,0.6095039193480664,1,25-36,80-100,Month-to-month,Fiber optic
1,0,0,0,47,1,1,106.35,4849.1,3.545,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.6852243246226117,1,37-48,100-120,Month-to-month,Fiber optic
0,0,0,0,10,1,1,104.4,1081.45,3.48,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1.0,0.809449496650723,1,0-12,100-120,Month-to-month,Fiber optic
1,0,0,0,1,1,1,69.2,69.2,2.306666666666666,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9344507204355004,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,1,49,1,1,100.6,5069.65,3.353333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1.0,0.5136185653311677,1,49-60,100-120,One year,Fiber optic
0,0,1,1,49,1,1,97.95,4917.9,3.265,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.0,0.39444364563262235,1,49-60,80-100,One year,Fiber optic
0,0,0,1,1,0,0,24.2,24.2,0.8066666666666666,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.6413119953159461,1,0-12,20-40,Month-to-month,DSL
1,1,0,0,57,0,1,55.0,3094.05,1.8333333333333333,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.41858344244421863,1,49-60,40-60,Month-to-month,DSL
1,1,0,0,5,0,0,28.45,131.05,0.9483333333333334,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.5616660779749771,1,0-12,20-40,Month-to-month,DSL
1,0,1,0,27,1,1,76.1,2093.4,2.536666666666666,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,0.6175232379961353,1,25-36,60-80,Month-to-month,Fiber optic
1,0,0,0,5,1,1,84.0,424.75,2.8,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.8418075866042121,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,7,1,1,69.9,497.3,2.33,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.5954153692880927,1,0-12,60-80,Month-to-month,Fiber optic
1,0,1,0,16,1,1,100.0,1534.75,3.333333333333333,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,1.0,0.839565421959479,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,0,1,1,0,85.8,85.8,2.86,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.0,0.9023546091797087,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,8,1,1,80.1,679.3,2.67,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.7910235087826993,1,0-12,80-100,Month-to-month,Fiber optic
0,1,0,0,19,1,1,95.9,1777.9,3.1966666666666668,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,1.0,0.6942891538332258,1,13-24,80-100,Month-to-month,Fiber optic
1,0,1,1,32,1,1,98.85,3089.6,3.295,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.0,0.6441601053876659,1,25-36,80-100,Month-to-month,Fiber optic
1,0,0,0,2,1,1,86.25,181.65,2.875,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1.0,0.7690513655618112,1,0-12,80-100,Month-to-month,Fiber optic
1,0,1,0,21,1,1,86.05,1818.9,2.868333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.0,0.6239949524994052,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,1,1,0,54.3,54.3,1.81,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,0.5702787620930123,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,62,1,1,94.0,5757.2,3.1333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,0.37328043588000204,1,61-72,80-100,One year,Fiber optic
0,0,0,0,1,1,0,20.8,20.8,0.6933333333333334,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,0.0,0.5220775541102275,1,0-12,20-40,Month-to-month,No
0,0,1,0,15,1,1,101.1,1504.05,3.37,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.0,0.8536393899774398,1,13-24,100-120,Month-to-month,Fiber optic
0,0,1,1,31,0,0,35.4,1077.5,1.18,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,0.41209923056530073,1,25-36,20-40,Month-to-month,DSL
0,0,0,0,1,1,0,20.25,20.25,0.675,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.5464380259904613,1,0-12,20-40,Month-to-month,No
1,0,0,0,9,1,0,98.3,923.5,3.2766666666666664,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,1.0,0.8062623423119162,1,0-12,80-100,Month-to-month,Fiber optic
0,0,1,0,66,1,1,105.0,7133.25,3.5,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,1.0,0.48039939085879474,1,61-72,100-120,Month-to-month,Fiber optic
0,0,0,1,1,1,1,93.3,93.3,3.11,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.9380508191084832,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,4,1,1,70.15,268.35,2.3383333333333334,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7234339992363565,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,53,1,0,85.45,4517.25,2.8483333333333336,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.5109411410489527,1,49-60,80-100,Month-to-month,Fiber optic
0,0,0,0,45,1,1,103.65,4747.85,3.455,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,0.0,0.5666842490254203,1,37-48,100-120,Month-to-month,Fiber optic
1,0,0,0,1,1,1,44.45,44.45,1.481666666666667,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.7560995834763762,1,0-12,40-60,Month-to-month,DSL
1,1,0,0,1,1,1,74.45,74.45,2.481666666666667,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.9336859250030011,1,0-12,60-80,Month-to-month,Fiber optic
0,1,1,0,53,1,1,101.9,5549.4,3.396666666666667,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,1.0,0.7446730051697472,1,49-60,100-120,Month-to-month,Fiber optic
1,0,0,0,1,0,0,30.55,30.55,1.018333333333333,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,0.5650565328054903,1,0-12,20-40,Month-to-month,DSL
0,0,0,0,1,1,0,45.75,45.75,1.525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7713179087056133,1,0-12,40-60,Month-to-month,DSL
1,0,1,0,2,1,1,74.4,139.4,2.48,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7817288687218432,1,0-12,60-80,Month-to-month,Fiber optic
0,0,1,0,1,1,0,76.2,76.2,2.54,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1.0,0.9109864226917399,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,1,1,0,84.3,84.3,2.81,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1.0,0.8792671838179507,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,1,1,1,79.15,79.15,2.6383333333333336,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.9187078339382926,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,13,1,1,99.0,1301.7,3.3,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,1.0,0.8134166931202641,1,13-24,80-100,Month-to-month,Fiber optic
0,1,1,0,7,1,1,101.95,700.85,3.398333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.0,0.8938800864022086,1,0-12,100-120,Month-to-month,Fiber optic
1,0,1,0,1,1,1,20.65,20.65,0.6883333333333332,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,0.0,0.6153077422298585,1,0-12,20-40,Month-to-month,No
1,0,0,0,1,0,0,29.95,29.95,0.9983333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,0.6885112177280945,1,0-12,20-40,Month-to-month,DSL
0,0,0,0,1,1,0,46.2,46.2,1.54,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7422413218189415,1,0-12,40-60,Month-to-month,DSL
0,0,0,0,22,1,1,94.95,2142.8,3.165,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,0.0,0.407889732639727,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,35,1,0,75.35,2636.05,2.5116666666666663,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.5343735126861267,1,25-36,60-80,Month-to-month,Fiber optic
0,0,0,0,1,1,0,21.1,21.1,0.7033333333333334,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,0.0,0.5647593803944241,1,0-12,20-40,Month-to-month,No
1,0,0,0,24,1,1,104.15,2494.65,3.4716666666666667,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.8121551442506982,1,13-24,100-120,Month-to-month,Fiber optic
1,0,0,0,7,1,0,20.0,137.6,0.6666666666666666,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,1.0,0.3943278993192698,1,0-12,0-20,Month-to-month,No
1,0,1,0,32,1,0,84.15,2585.95,2.805,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,0.5540949332156506,1,25-36,80-100,Month-to-month,Fiber optic
0,0,0,0,14,0,1,31.1,419.7,1.0366666666666666,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0,0.3991300768542061,1,13-24,20-40,Month-to-month,DSL
1,1,0,0,41,1,1,104.4,4133.95,3.48,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.7025367775545175,1,37-48,100-120,Month-to-month,Fiber optic
0,0,1,0,4,1,0,50.05,179.35,1.6683333333333332,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,0.6555899855564147,1,0-12,40-60,Month-to-month,DSL
0,1,1,0,17,1,1,76.45,1233.4,2.5483333333333333,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.7000826340140351,1,13-24,60-80,Month-to-month,Fiber optic
1,0,0,0,53,1,1,106.95,5785.5,3.565,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,1.0,0.5240350666232552,1,49-60,100-120,One year,Fiber optic
1,0,1,0,40,1,0,105.75,4228.55,3.525,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.0,0.37701439626616406,1,37-48,100-120,One year,Fiber optic
1,0,1,1,21,1,1,74.05,1565.7,2.4683333333333333,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,0.6462610538484368,1,13-24,60-80,Month-to-month,Fiber optic
1,0,1,1,38,1,0,80.3,3058.65,2.6766666666666667,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,1.0,0.46164043458279397,1,37-48,80-100,One year,DSL
0,1,0,0,43,1,1,84.85,3645.6,2.828333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.6747126245797397,1,37-48,80-100,Month-to-month,Fiber optic
0,1,0,0,14,1,1,74.95,1036.75,2.498333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7798356697755939,1,13-24,60-80,Month-to-month,Fiber optic
1,0,0,0,12,1,1,89.4,1095.65,2.98,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,1.0,0.7064981156751026,1,0-12,80-100,Month-to-month,Fiber optic
0,0,1,0,55,1,1,104.15,5743.05,3.4716666666666667,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,1.0,0.5953192245284318,1,49-60,100-120,One year,Fiber optic
1,1,1,0,68,1,1,89.6,6127.6,2.9866666666666664,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,0.5078821329452335,1,61-72,80-100,Month-to-month,Fiber optic
1,0,0,0,11,1,1,64.9,716.1,2.1633333333333336,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.4623321243759573,1,0-12,60-80,Month-to-month,DSL
0,0,0,0,5,1,0,47.15,223.15,1.5716666666666663,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7396300426171497,1,0-12,40-60,Month-to-month,DSL
1,0,0,1,1,1,0,54.5,54.5,1.8166666666666669,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.5695524031502123,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,1,1,1,44.0,44.0,1.4666666666666666,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.6987561176227978,1,0-12,40-60,Month-to-month,DSL
0,0,1,1,2,1,0,90.0,190.05,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1.0,0.7658361597950528,1,0-12,80-100,Month-to-month,Fiber optic
1,0,1,1,3,1,1,69.55,200.2,2.3183333333333334,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7525160221564972,1,0-12,60-80,Month-to-month,Fiber optic
0,1,0,0,14,1,1,95.6,1273.3,3.1866666666666665,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.8599321882814668,1,13-24,80-100,Month-to-month,Fiber optic
1,0,1,1,10,1,0,85.95,858.6,2.865,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.7269773463945901,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,1,1,0,44.0,44.0,1.4666666666666666,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6774552241153529,1,0-12,40-60,Month-to-month,DSL
0,1,0,0,15,1,1,80.2,1217.25,2.6733333333333333,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.8199565002947304,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,23,1,1,99.95,2292.75,3.3316666666666666,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,0.0,0.4181105464665139,1,13-24,80-100,One year,Fiber optic
0,1,0,0,5,1,1,91.4,449.75,3.046666666666667,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.8499155262930942,1,0-12,80-100,Month-to-month,Fiber optic
1,1,1,0,1,1,1,69.55,69.55,2.3183333333333334,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9258022694934921,1,0-12,60-80,Month-to-month,Fiber optic
1,0,1,1,4,1,0,50.3,217.1,1.6766666666666663,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.5571046224364253,1,0-12,40-60,Month-to-month,DSL
1,1,0,0,10,0,1,34.7,329.8,1.1566666666666667,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.8205760707838577,1,0-12,20-40,Month-to-month,DSL
0,0,0,0,9,1,1,70.5,597.9,2.35,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6807555236456433,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,5,1,1,89.35,461.7,2.978333333333333,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,1.0,0.8095077167135653,1,0-12,80-100,Month-to-month,Fiber optic
1,1,0,0,12,1,1,91.3,1094.5,3.043333333333333,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1.0,0.8612556023283894,1,0-12,80-100,Month-to-month,Fiber optic
1,0,1,0,27,1,1,101.9,2681.15,3.396666666666667,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,0.0,0.5411612791393083,1,25-36,100-120,One year,Fiber optic
0,0,0,0,51,1,0,83.4,4149.45,2.78,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.46058344651755634,1,49-60,80-100,Month-to-month,Fiber optic
0,0,1,1,11,1,1,65.15,723.35,2.171666666666667,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.368680541694395,1,0-12,60-80,Month-to-month,DSL
0,0,1,0,29,1,1,84.45,2467.1,2.815,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.674160943252436,1,25-36,80-100,Month-to-month,Fiber optic
1,0,0,0,6,1,1,69.25,418.4,2.308333333333333,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.6626089735097516,1,0-12,60-80,Month-to-month,Fiber optic
0,0,1,1,27,1,0,100.75,2793.55,3.3583333333333334,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.0,0.521317208234105,1,25-36,100-120,Month-to-month,Fiber optic
1,0,0,0,4,1,1,80.3,324.2,2.6766666666666667,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0,0.7305057287065203,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,9,1,1,44.2,403.35,1.4733333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.5393789214345381,1,0-12,40-60,Month-to-month,DSL
0,0,0,0,1,1,0,20.0,20.0,0.6666666666666666,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.4531653336487511,1,0-12,0-20,Month-to-month,No
1,1,0,0,4,1,1,74.9,321.75,2.496666666666667,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8458235676078856,1,0-12,60-80,Month-to-month,Fiber optic
1,0,1,1,59,1,1,106.15,6256.2,3.5383333333333336,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,0.0,0.4274513536293383,1,49-60,100-120,One year,Fiber optic
1,0,1,0,2,1,0,90.35,190.5,3.0116666666666663,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.0,0.7155016468283635,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,54,1,1,103.95,5639.05,3.4650000000000003,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1.0,0.5303654141715806,1,49-60,100-120,One year,Fiber optic
1,0,0,0,10,1,1,94.85,953.45,3.161666666666666,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,1.0,0.8079266396143429,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,1,1,1,19.85,19.85,0.6616666666666667,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,1.0,0.6478656932731268,1,0-12,0-20,Month-to-month,No
1,0,1,0,2,0,1,35.1,68.75,1.1700000000000002,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.8619212291240815,1,0-12,20-40,Month-to-month,DSL
0,0,0,0,10,1,1,45.8,436.2,1.5266666666666666,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.5218819520612328,1,0-12,40-60,Month-to-month,DSL
1,0,1,1,12,1,0,19.0,233.55,0.6333333333333333,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.44274405430762015,1,0-12,0-20,Month-to-month,No
0,0,1,0,1,1,0,75.35,75.35,2.5116666666666663,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.7231686920532254,1,0-12,60-80,Month-to-month,Fiber optic
0,0,1,1,1,1,0,89.15,89.15,2.9716666666666667,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,1.0,0.7929083433239714,1,0-12,80-100,Month-to-month,Fiber optic
1,1,1,0,38,1,1,83.45,3147.15,2.7816666666666667,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.5805974111714132,1,37-48,80-100,Month-to-month,Fiber optic
1,0,1,1,15,1,0,46.3,639.45,1.5433333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.4293935987754811,1,13-24,40-60,Month-to-month,DSL
0,0,0,0,24,1,1,94.1,2322.85,3.1366666666666663,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.7675697172095803,1,13-24,80-100,Month-to-month,Fiber optic
0,0,1,1,67,1,0,87.4,5918.8,2.9133333333333336,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,1.0,0.48455440643744013,1,61-72,80-100,One year,Fiber optic
0,0,0,0,52,1,1,83.8,4331.4,2.793333333333333,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.35337795179338705,1,49-60,80-100,Month-to-month,Fiber optic
1,0,1,1,48,1,1,103.25,5037.55,3.441666666666667,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,1.0,0.494329989919154,1,37-48,100-120,One year,Fiber optic
